ID_CLIENT;ORIGINE_LEAD;SOURCE_LEAD;NIVEAU_LEAD;QUALITE_LEAD;CONTACT_PAR_MAIL;CONTACT_PAR_TELEPHONE;STATUT_ACTUEL;CONVERTI;NB_VISITES;DUREE_SUR_SITEWEB;NB_PAGES_VUES_PAR_VISITE;DERNIERE_ACTIVITE;DERNIERE_ACTIVITE_NOTABLE;PAYS;VILLE;SPECIALISATION;TAGS;INDEX_ACTIVITE;INDEX_PROFIL;SCORE_ACTIVITE;SCORE_PROFIL;ANNONCE_VUE;MAGAZINE;ARTICLE_JOURNAL;FORUM;JOURNAUX;PUB_DIGITALE;RECOMMANDATION;Comment avez-vous entendu parler de nous ?;Souhaites-tu recevoir plus d'infos sur notre cours ?;Souhaites-tu recevoir des mises à jour sur nos programmes ?;Souhaites-tu recevoir des mises à jour par message privé ?;Souhaites-tu payer par chèque ?;Souhaites-tu recevoir une copie de notre livre blanc ?
645668;Formulaire Lead Add;Welingak Website;Select;;Non;Non;Sans emploi;1;0.0;0;0.0;Email ouvert;Email ouvert;;Select;Select;;Moyen;Moyen;14.0;15.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
580314;Soumission landing page;Google;;;Non;Non;;1;5.0;262;5.0;Email ouvert;Modifié;India;Mumbai;Marketing Management;;Moyen;Elevé;15.0;18.0;Non;Non;Non;Non;Non;Non;Non;Recherche en ligne;Non;Non;Non;Non;Non
623381;Soumission landing page;Organic Search;;;Non;Non;;0;8.0;164;8.0;Email ouvert;Email ouvert;India;Autres villes;Retail Management;;;;;;Non;Non;Non;Non;Non;Non;Non;;Non;Non;Non;Non;Oui
644702;API;Google;Lead potentiel;Pourrait être pertinent;Non;Non;Professionnel en activité;1;3.0;1210;3.0;Email ouvert;Email ouvert;India;Select;Healthcare Management;Reviendra après avoir lu le courriel;Moyen;Moyen;14.0;13.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
605636;Soumission landing page;Google;Select;;Non;Non;Sans emploi;0;3.0;1411;3.0;Email ouvert;Email ouvert;India;Mumbai;Finance Management;Appelé;;;;;Non;Non;Non;Non;Non;Non;Non;Recherche en ligne;Non;Non;Non;Non;Non
605326;API;Olark Chat;Select;Pas sur;Non;Non;Sans emploi;0;0.0;0;0.0;Conversation Chat;Modifié;;Select;Select;Intéressé par d'autres cours;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
658976;Soumission landing page;Google;Select;;Non;Non;Sans emploi;0;2.0;56;2.0;Email rejeté;Modifié;India;Mumbai;Select;Désactivé;Faible;Moyen;12.0;15.0;Non;Non;Non;Non;Non;Non;Non;Recherche en ligne;Non;Non;Non;Non;Non
651812;Formulaire Lead Add;Reference;Select;Pourrait être pertinent;Non;Non;Professionnel en activité;1;16.0;1570;5.33;Page visitée sur le site;Page visitée sur le site;;Select;Select;Fermé;Elevé;Elevé;17.0;17.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
653232;API;Google;Select;Pourrait être pertinent;Non;Non;Sans emploi;0;5.0;51;2.5;Email ouvert;Email ouvert;India;Select;Select;Intéressé par d'autres cours;Moyen;Moyen;14.0;15.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
633904;Formulaire Lead Add;Welingak Website;Select;Pourrait être pertinent;Non;Non;Etudiant;1;0.0;0;0.0;SMS envoyé;SMS envoyé;;Select;Select;Reviendra après avoir lu le courriel;Moyen;Moyen;15.0;15.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
591233;API;Organic Search;Select;;Non;Non;Sans emploi;0;1.0;348;1.0;Converti en lead;Modifié;United Arab Emirates;Select;Select;Appelé;Moyen;Moyen;14.0;15.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
641212;Formulaire Lead Add;Reference;Select;Pourrait être pertinent;Non;Non;Sans emploi;1;0.0;0;0.0;SMS envoyé;SMS envoyé;;Select;Select;Reviendra après avoir lu le courriel;Moyen;Elevé;13.0;17.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
580688;Soumission landing page;Google;Lead potentiel;Pas sur;Non;Non;Sans emploi;1;9.0;924;3.0;Page visitée sur le site;Page visitée sur le site;India;Thane et sa périphérie;Human Resource Management;Occupé;Moyen;Elevé;15.0;19.0;Non;Non;Non;Non;Non;Non;Non;Sources diverses;Non;Non;Non;Non;Non
604111;API;Organic Search;Select;;Non;Non;Sans emploi;1;2.0;907;1.0;SMS envoyé;SMS envoyé;India;Select;Select;;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
631758;Soumission landing page;Organic Search;Select;Pas sur;Non;Non;Sans emploi;1;9.0;1623;2.25;SMS envoyé;SMS envoyé;India;Mumbai;Media and Advertising;Reviendra après avoir lu le courriel;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Oui
641062;API;Google;Etudiant d'une certaine école;Pas du tout pertinent;Non;Non;Etudiant;0;2.0;84;1.0;Conversation Chat;Conversation Chat;India;Select;Select;Déjà un étudiant;Elevé;Moyen;17.0;14.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
615616;API;Organic Search;;;Non;Non;;1;2.0;1106;2.0;SMS envoyé;SMS envoyé;India;;;;;;;;Non;Non;Non;Non;Non;Non;Non;;Non;Non;Non;Non;Non
593502;Soumission landing page;Direct Traffic;Select;Pas du tout pertinent;Oui;Non;Sans emploi;0;2.0;207;2.0;Email ouvert;Modifié;India;Autres villes métropolitaines;IT Projects Management;Intéressé par d'autres cours;Moyen;Moyen;13.0;13.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Oui
626724;Soumission landing page;Direct Traffic;Lead potentiel;Pas du tout pertinent;Non;Non;Sans emploi;0;2.0;408;2.0;SMS envoyé;Modifié;India;Mumbai;Operations Management;Déjà un étudiant;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Oui
659685;API;Referral Sites;Select;;Non;Non;Sans emploi;0;3.0;335;3.0;Email ouvert;Modifié;India;Select;Select;Appelé;Moyen;Moyen;14.0;13.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
593980;API;Olark Chat;Autre leads;Pourrait être pertinent;Non;Non;Sans emploi;1;0.0;0;0.0;Conversation Chat;Modifié;;Mumbai;Supply Chain Management;Reviendra après avoir lu le courriel;Moyen;Moyen;14.0;15.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
637819;API;Olark Chat;;;Non;Non;;0;0.0;0;0.0;Conversation Chat;Conversation Chat;;;;;Elevé;Moyen;17.0;15.0;Non;Non;Non;Non;Non;Non;Non;;Non;Non;Non;Non;Non
595576;API;Google;Lead potentiel;Très pertinent;Non;Non;Sans emploi;1;4.0;1483;2.0;A eu une conversation téléphonique;A eu une conversation téléphonique;India;Autres villes;Supply Chain Management;Reviendra après avoir lu le courriel;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
642307;Formulaire Lead Add;Reference;Select;Pourrait être pertinent;Non;Non;Sans emploi;1;0.0;0;0.0;SMS envoyé;SMS envoyé;;Select;Select;Reviendra après avoir lu le courriel;Moyen;Elevé;14.0;17.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
624080;API;Olark Chat;;;Non;Non;;0;0.0;0;0.0;Conversation Chat;Modifié;;;;;;;;;Non;Non;Non;Non;Non;Non;Non;;Non;Non;Non;Non;Non
613517;Soumission landing page;Organic Search;Select;Pourrait être pertinent;Non;Non;Sans emploi;0;6.0;115;6.0;SMS envoyé;SMS envoyé;India;Mumbai;Business Administration;Désactivé;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Oui
655522;Formulaire Lead Add;Reference;Lead potentiel;Très pertinent;Non;Non;Professionnel en activité;1;0.0;0;0.0;Email ouvert;Email ouvert;;Select;Operations Management;Fermé;Moyen;Elevé;14.0;19.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
603400;Soumission landing page;Google;Autre leads;Pas du tout pertinent;Non;Non;Sans emploi;0;5.0;248;2.5;Conversation Chat;Modifié;India;Thane et sa périphérie;International Business;Intéressé par d'autres cours;;;;;Non;Non;Non;Non;Non;Non;Non;Sources diverses;Non;Non;Non;Non;Non
593433;Soumission landing page;Organic Search;;;Oui;Non;;1;7.0;564;7.0;SMS envoyé;Modifié;India;Mumbai;Human Resource Management;;Faible;Elevé;11.0;18.0;Non;Non;Non;Non;Non;Non;Non;;Non;Non;Non;Non;Oui
611347;Formulaire Lead Add;Reference;Autre leads;Peu pertinent;Non;Non;Femme au foyer;1;0.0;0;0.0;A cliqué sur le lien dans le mail;A cliqué sur le lien dans le mail;;Autres villes;Finance Management;Reviendra après avoir lu le courriel;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
613188;Soumission landing page;Direct Traffic;Autre leads;Pourrait être pertinent;Non;Non;Etudiant;1;4.0;913;4.0;Email ouvert;Email ouvert;India;Autres villes métropolitaines;E-Business;Reviendra après avoir lu le courriel;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Oui
613698;Soumission landing page;Direct Traffic;Autre leads;Pas sur;Oui;Non;Sans emploi;0;2.0;125;2.0;Désinscrit;Désinscrit;India;Mumbai;Human Resource Management;Appelé;;;;;Non;Non;Non;Non;Non;Non;Non;Bouche à oreille;Non;Non;Non;Non;Non
635711;API;Google;Lead potentiel;Peu pertinent;Non;Non;Sans emploi;1;4.0;1144;2.0;SMS envoyé;SMS envoyé;India;Thane et sa périphérie;Supply Chain Management;Reviendra après avoir lu le courriel;Elevé;Elevé;16.0;17.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
598330;Soumission landing page;Direct Traffic;Select;;Non;Non;Sans emploi;0;3.0;292;3.0;Email ouvert;Email ouvert;India;Mumbai;Human Resource Management;Intéressé par d'autres cours;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Oui
630170;Soumission landing page;Direct Traffic;Select;Pourrait être pertinent;Non;Non;Professionnel en activité;1;2.0;503;2.0;SMS envoyé;SMS envoyé;India;Autres villes métropolitaines;Marketing Management;Reviendra après avoir lu le courriel;;;;;Non;Non;Non;Non;Non;Non;Non;Recherche en ligne;Non;Non;Non;Non;Non
643282;Importation de lead;Facebook;Lead potentiel;Pourrait être pertinent;Non;Non;Sans emploi;1;0.0;0;0.0;Email ouvert;Email ouvert;;Mumbai;Finance Management;Reviendra après avoir lu le courriel;Moyen;Moyen;14.0;16.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
618062;Soumission landing page;Direct Traffic;Select;Peu pertinent;Non;Non;Sans emploi;1;2.0;1412;2.0;Email ouvert;Email ouvert;India;Autres villes métropolitaines;Finance Management;Reviendra après avoir lu le courriel;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Oui
650095;API;Direct Traffic;Select;Pourrait être pertinent;Non;Non;Sans emploi;1;3.0;492;3.0;Conversation Chat;Modifié;India;Select;Select;Reviendra après avoir lu le courriel;Moyen;Moyen;15.0;15.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
580614;API;Olark Chat;;;Non;Non;;0;0.0;0;0.0;Conversation Chat;Modifié;;;;;Elevé;Moyen;17.0;15.0;Non;Non;Non;Non;Non;Non;Non;;Non;Non;Non;Non;Non
642384;API;Google;Lead potentiel;Très pertinent;Non;Non;Sans emploi;1;2.0;1528;2.0;SMS envoyé;SMS envoyé;India;Select;Marketing Management;Reviendra après avoir lu le courriel;Moyen;Moyen;15.0;16.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
601257;API;Direct Traffic;Select;;Non;Non;Sans emploi;1;5.0;171;1.67;SMS envoyé;SMS envoyé;India;Select;Select;;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
607689;Soumission landing page;Google;;;Non;Non;;0;2.0;1371;2.0;SMS envoyé;SMS envoyé;India;Mumbai;Finance Management;;;;;;Non;Non;Non;Non;Non;Non;Non;Autre;Non;Non;Non;Non;Non
619446;API;Google;;;Oui;Non;;0;5.0;1132;1.25;Conversation Chat;Modifié;India;;;;;;;;Non;Non;Non;Non;Non;Non;Non;;Non;Non;Non;Non;Non
622493;Formulaire Lead Add;Welingak Website;Select;;Non;Non;Sans emploi;1;0.0;0;0.0;SMS envoyé;SMS envoyé;;Select;Select;;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
583176;API;Olark Chat;Autre leads;Peu pertinent;Non;Non;Autre;1;0.0;0;0.0;Email ouvert;Email ouvert;;Autres villes;Healthcare Management;Reviendra après avoir lu le courriel;Moyen;Faible;15.0;11.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
598694;Soumission landing page;Google;Autre leads;Pas du tout pertinent;Non;Non;Sans emploi;0;5.0;60;5.0;Email ouvert;Email ouvert;India;Mumbai;Marketing Management;Intéressé par d'autres cours;;;;;Non;Non;Non;Non;Non;Non;Non;Bouche à oreille;Non;Non;Non;Non;Non
633149;API;Olark Chat;;;Non;Non;;0;0.0;0;0.0;Conversation Chat;Modifié;;;;;;;;;Non;Non;Non;Non;Non;Non;Non;;Non;Non;Non;Non;Non
649862;API;Olark Chat;Select;Pourrait être pertinent;Non;Non;Etudiant;1;2.0;1134;1.0;SMS envoyé;Modifié;India;Mumbai;Marketing Management;Reviendra après avoir lu le courriel;Moyen;Moyen;15.0;16.0;Non;Non;Non;Non;Non;Non;Non;Bouche à oreille;Non;Non;Non;Non;Non
598309;Formulaire Lead Add;Reference;Select;;Non;Non;Sans emploi;1;;2081;;;Modifié;;Select;Hospitality Management;Fermé;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
642856;Soumission landing page;Google;Select;Pourrait être pertinent;Non;Non;Sans emploi;1;4.0;1590;4.0;Email ouvert;Email ouvert;India;Mumbai;Marketing Management;Reviendra après avoir lu le courriel;Moyen;Elevé;15.0;18.0;Non;Non;Non;Non;Non;Non;Non;Autre;Non;Non;Non;Non;Non
600511;Soumission landing page;Direct Traffic;Select;;Non;Non;Sans emploi;0;2.0;40;2.0;Converti en lead;Modifié;India;Autres villes de Maharashtra;Rural and Agribusiness;Ne pas suivre de formation continue;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Oui
652610;API;Organic Search;;;Non;Non;;0;7.0;9;7.0;Email ouvert;Email ouvert;India;;;;Moyen;Moyen;15.0;15.0;Non;Non;Non;Non;Non;Non;Non;;Non;Non;Non;Non;Non
583622;Soumission landing page;Direct Traffic;Lead potentiel;;Non;Non;Sans emploi;0;5.0;38;5.0;Email ouvert;Modifié;India;Mumbai;Marketing Management;Déjà un étudiant;Moyen;Elevé;13.0;20.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Oui
591536;Formulaire Lead Add;Reference;Lead potentiel;Très pertinent;Non;Non;Professionnel en activité;1;;1357;;;Modifié;;Select;Marketing Management;Fermé;Moyen;Elevé;14.0;19.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
646302;API;Olark Chat;Select;;Oui;Non;Sans emploi;1;0.0;0;0.0;SMS envoyé;SMS envoyé;;Select;Select;;Elevé;Moyen;16.0;15.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
617419;API;Organic Search;Select;Pourrait être pertinent;Non;Non;Sans emploi;0;4.0;282;4.0;Email ouvert;Email ouvert;India;Select;Select;Appelé;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
611351;Soumission landing page;Google;Select;Pourrait être pertinent;Non;Non;Sans emploi;1;3.0;1303;3.0;SMS envoyé;SMS envoyé;India;Thane et sa périphérie;Banking, Investment And Insurance;Reviendra après avoir lu le courriel;;;;;Non;Non;Non;Non;Non;Non;Non;Autre;Non;Non;Non;Non;Non
600899;Soumission landing page;Direct Traffic;Select;Pas du tout pertinent;Non;Non;Sans emploi;0;3.0;358;3.0;Email ouvert;Email ouvert;India;Mumbai;Marketing Management;Diplôme en cours;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Oui
614096;Formulaire Lead Add;Reference;Lead potentiel;Pourrait être pertinent;Non;Non;Professionnel en activité;1;0.0;0;0.0;SMS envoyé;SMS envoyé;;Select;Operations Management;Reviendra après avoir lu le courriel;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
647991;Importation de lead;Facebook;Select;;Non;Non;Sans emploi;0;0.0;0;0.0;Email ouvert;Email ouvert;;Mumbai;Select;Appelé;Moyen;Moyen;13.0;15.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
612980;Soumission landing page;Organic Search;Select;;Non;Non;Sans emploi;1;6.0;246;6.0;Email ouvert;Email ouvert;India;Mumbai;Healthcare Management;Appelé;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Oui
589006;Formulaire Lead Add;Reference;Etudiant d'une certaine école;Peu pertinent;Non;Non;Professionnel en activité;1;0.0;0;0.0;Email ouvert;Email ouvert;;Villes de niveau II;Human Resource Management;Fermé;Moyen;Elevé;14.0;17.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
648612;Soumission landing page;Direct Traffic;Select;;Non;Non;Sans emploi;0;6.0;1026;6.0;Email ouvert;Email ouvert;India;Thane et sa périphérie;Healthcare Management;Appelé;Moyen;Moyen;13.0;14.0;Non;Non;Non;Non;Non;Non;Non;Recherche en ligne;Non;Non;Non;Non;Non
642403;API;Olark Chat;Autre leads;Peu pertinent;Non;Non;Etudiant;1;0.0;0;0.0;Email ouvert;Email ouvert;;Thane et sa périphérie;Rural and Agribusiness;Reviendra après avoir lu le courriel;Moyen;Faible;15.0;12.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
589435;Soumission landing page;Google;Select;Pourrait être pertinent;Oui;Non;Sans emploi;0;10.0;271;5.0;SMS envoyé;SMS envoyé;India;Mumbai;Travel and Tourism;Appelé;Moyen;Moyen;13.0;16.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Oui
634298;API;Olark Chat;Select;;Non;Non;Sans emploi;1;0.0;0;0.0;SMS envoyé;SMS envoyé;;Select;Select;;Moyen;Moyen;15.0;15.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
618571;API;Olark Chat;Lead potentiel;Peu pertinent;Oui;Non;Sans emploi;0;1.0;328;1.0;Désinscrit;Désinscrit;India;Autres villes;Healthcare Management;Problème de reconnaissance;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Oui
647975;Importation de lead;Facebook;;;Non;Non;;0;;270;;SMS envoyé;Modifié;;Autres villes de Maharashtra;;;Moyen;Moyen;14.0;14.0;Non;Non;Non;Non;Non;Non;Non;;Non;Non;Non;Non;Non
638197;Soumission landing page;Direct Traffic;Select;Pourrait être pertinent;Non;Non;Sans emploi;0;3.0;313;3.0;Email ouvert;Modifié;India;Mumbai;IT Projects Management;Appelé;Moyen;Moyen;14.0;15.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Oui
580992;Soumission landing page;Direct Traffic;Lead potentiel;Très pertinent;Non;Non;Sans emploi;0;6.0;811;3.0;Email ouvert;Email ouvert;India;Autres villes métropolitaines;Marketing Management;Diplôme en cours;Faible;Elevé;11.0;18.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Oui
636241;API;Google;Select;Pourrait être pertinent;Non;Non;Professionnel en activité;1;2.0;1042;2.0;SMS envoyé;SMS envoyé;India;Select;Select;Reviendra après avoir lu le courriel;Moyen;Moyen;14.0;15.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
599922;Soumission landing page;Direct Traffic;Select;Pas sur;Oui;Non;Sans emploi;0;1.0;69;1.0;Email rejeté;Modifié;India;Autres villes métropolitaines;Rural and Agribusiness;Déjà un étudiant;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Oui
579900;Soumission landing page;Google;Lead potentiel;;Non;Non;Sans emploi;0;4.0;83;4.0;Email ouvert;Email ouvert;India;Mumbai;Finance Management;Déjà un étudiant;Elevé;Elevé;17.0;20.0;Non;Non;Non;Non;Non;Non;Non;Etudiant d'une certaine école;Non;Non;Non;Non;Non
587991;API;Organic Search;;;Non;Non;;1;2.0;1468;2.0;Email ouvert;Modifié;India;;;;Moyen;Moyen;14.0;15.0;Non;Non;Non;Non;Non;Non;Non;;Non;Non;Non;Non;Non
591718;API;Organic Search;Select;;Non;Non;Sans emploi;1;23.0;1295;3.29;Email ouvert;Email ouvert;India;Autres villes métropolitaines;Healthcare Management;;Elevé;Faible;16.0;11.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
656345;Soumission landing page;Google;;;Non;Non;;0;11.0;116;3.67;Page visitée sur le site;Page visitée sur le site;India;Autres villes de Maharashtra;Marketing Management;;Moyen;Elevé;13.0;17.0;Non;Non;Non;Non;Non;Non;Non;Etudiant d'une certaine école;Non;Non;Non;Non;Non
648526;Soumission landing page;Google;Select;Pourrait être pertinent;Non;Non;Professionnel en activité;1;4.0;634;4.0;SMS envoyé;SMS envoyé;India;Autres villes;Operations Management;Reviendra après avoir lu le courriel;Moyen;Moyen;14.0;16.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Oui
633476;Soumission landing page;Google;Lead potentiel;Pourrait être pertinent;Non;Non;Professionnel en activité;1;8.0;1641;4.0;Page visitée sur le site;Page visitée sur le site;India;Mumbai;Hospitality Management;Reviendra après avoir lu le courriel;;;;;Non;Non;Non;Non;Non;Non;Non;Bouche à oreille;Non;Non;Non;Non;Non
641414;Soumission landing page;Google;Lead potentiel;Très pertinent;Non;Non;Sans emploi;1;7.0;842;3.5;SMS envoyé;SMS envoyé;India;Mumbai;Human Resource Management;Reviendra après avoir lu le courriel;Moyen;Elevé;15.0;20.0;Non;Non;Non;Non;Non;Non;Non;Bouche à oreille;Non;Non;Non;Non;Non
655682;Soumission landing page;Direct Traffic;Select;Pas sur;Non;Non;Sans emploi;0;3.0;46;3.0;A cliqué sur le lien dans le mail;A cliqué sur le lien dans le mail;India;Mumbai;Finance Management;Déjà un étudiant;Elevé;Elevé;16.0;18.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Oui
660312;Soumission landing page;Google;Select;Pourrait être pertinent;Non;Non;Sans emploi;0;4.0;1622;4.0;Injoignable;Modifié;India;Mumbai;Operations Management;Appelé;Faible;Elevé;12.0;18.0;Non;Non;Non;Non;Non;Non;Non;Bouche à oreille;Non;Non;Non;Non;Non
632239;Soumission landing page;Organic Search;Select;Pas sur;Non;Non;Sans emploi;0;29.0;209;2.9;Page visitée sur le site;Modifié;India;Thane et sa périphérie;Media and Advertising;Appelé;Elevé;Moyen;16.0;16.0;Non;Non;Non;Non;Non;Non;Non;Recherche en ligne;Non;Non;Non;Non;Oui
645294;API;Google;Select;;Non;Non;Sans emploi;1;2.0;1520;2.0;SMS envoyé;SMS envoyé;India;Select;Select;;Moyen;Moyen;14.0;15.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
635710;API;Olark Chat;Select;Très pertinent;Non;Non;Sans emploi;1;0.0;0;0.0;Email ouvert;Modifié;;Select;Select;Fermé;Moyen;Moyen;15.0;15.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
629261;Soumission landing page;Google;;;Non;Non;;0;5.0;233;5.0;A cliqué sur le lien dans le mail;Modifié;India;Mumbai;Finance Management;;;;;;Non;Non;Non;Non;Non;Non;Non;Autre;Non;Non;Non;Non;Non
615964;API;Google;;;Non;Non;;1;2.0;848;1.0;Email ouvert;Email ouvert;India;;;;;;;;Non;Non;Non;Non;Non;Non;Non;;Non;Non;Non;Non;Non
636471;API;Organic Search;;;Non;Non;;0;11.0;87;3.67;Email ouvert;Email ouvert;India;;;;Moyen;Moyen;14.0;15.0;Non;Non;Non;Non;Non;Non;Non;;Non;Non;Non;Non;Non
643916;Soumission landing page;Google;Lead potentiel;Pourrait être pertinent;Non;Non;Professionnel en activité;1;14.0;1241;3.5;Email ouvert;Email ouvert;India;Mumbai;Operations Management;Reviendra après avoir lu le courriel;Elevé;Elevé;16.0;20.0;Non;Non;Non;Non;Non;Non;Non;Recherche en ligne;Non;Non;Non;Non;Non
603979;Soumission landing page;Direct Traffic;;;Non;Non;;0;5.0;71;5.0;Email ouvert;Email ouvert;India;;;;;;;;Non;Non;Non;Non;Non;Non;Non;;Non;Non;Non;Non;Non
630962;Soumission landing page;Direct Traffic;Select;Pas sur;Non;Non;Sans emploi;0;4.0;177;4.0;SMS envoyé;Modifié;India;Select;Marketing Management;Appelé;;;;;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
587671;API;Google;Select;;Non;Non;Sans emploi;0;2.0;36;2.0;Email ouvert;Email ouvert;India;Select;Select;Raccroché;Moyen;Moyen;14.0;15.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
640525;Soumission landing page;Google;Lead potentiel;Peu pertinent;Non;Non;Professionnel en activité;1;2.0;882;2.0;Email ouvert;Modifié;India;Mumbai;Operations Management;Reviendra après avoir lu le courriel;Moyen;Elevé;14.0;20.0;Non;Non;Non;Non;Non;Non;Non;Recherche en ligne;Non;Non;Non;Non;Non
586388;Soumission landing page;Direct Traffic;Select;Pas du tout pertinent;Oui;Non;Sans emploi;0;3.0;118;3.0;Email rejeté;Modifié;United States;Mumbai;E-COMMERCE;Ne pas suivre de formation continue;Moyen;Moyen;14.0;15.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
579892;API;Olark Chat;Lead potentiel;Pas sur;Non;Non;Sans emploi;0;0.0;0;0.0;Conversation Chat;Modifié;;Select;Select;Déjà un étudiant;Elevé;Moyen;17.0;16.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
643517;Soumission landing page;Google;Select;Pourrait être pertinent;Non;Non;Sans emploi;1;7.0;1302;3.5;Email ouvert;Email ouvert;India;Mumbai;Banking, Investment And Insurance;Reviendra après avoir lu le courriel;Moyen;Elevé;15.0;18.0;Non;Non;Non;Non;Non;Non;Non;Select;Non;Non;Non;Non;Non
